CODE NOM_NUM_PLEIO_SUBSETS NOM_NUM_PLEIO_SUBSETS_EMP_P NOM_VERBOSE MARG_NUM_PLEIO_SUBSETS MARG_NUM_PLEIO_SUBSETS_EMP_P MARG_VERBOSE SMALLEST_PLEIO_P_EMP_P
a29f:ADr1uf 0 1 NOT 0 1 NOT 0.374
a29f:bm1f 0 1 NOT 0 1 NOT 0.376
a29f:bm2f 0 1 NOT 0 1 NOT 0.342
a29f:bm4f 0 1 NOT 0 1 NOT 0.538
a29f:bm5f 0 1 NOT 0 1 NOT 0.351
a29f:bm6f 2 0.0619 NOT 7 0.017 MORE 0.031
a29f:bm7f 2 0.0529 NOT 4 0.0509 NOT 0.0999
a29f:bm8f 0 1 NOT 0 1 NOT 0.448
a29f:ch1f 0 1 NOT 0 1 NOT 0.295
a29f:ch4f 1 0.116 NOT 2 0.132 NOT 0.0709
a29f:ch5f 0 1 NOT 1 0.29 NOT 0.163
a29f:ch6f 1 0.142 NOT 4 0.0619 NOT 0.107
a29f:l1f 59 0.000999 MORE 66 0.000999 MORE 0.000999
a29f:l2f 23 0.000999 MORE 30 0.000999 MORE 0.000999
a29f:l3f 14 0.000999 MORE 17 0.000999 MORE 0.000999
a29f:l4f 44 0.000999 MORE 49 0.000999 MORE 0.000999
a29f:l5f 20 0.000999 MORE 29 0.000999 MORE 0.000999
a29f:r10f 0 1 NOT 2 0.17 NOT 0.184
a29f:r4f 51 0.000999 MORE 58 0.000999 MORE 0.000999
a29f:r5f 19 0.000999 MORE 23 0.000999 MORE 0.000999
a29f:r8f 2 0.05 MORE 9 0.00599 MORE 0.002
a29f:r9f 1 0.127 NOT 2 0.147 NOT 0.048
a29m:a30m 29 0.000999 MORE 34 0.000999 MORE 0.000999
a29m:a7m 1 0.152 NOT 4 0.0569 NOT 0.003
a29m:a8m 28 0.000999 MORE 35 0.000999 MORE 0.000999
a29m:a9m 8 0.003 MORE 15 0.003 MORE 0.005
a29m:ADr1um 2 0.0549 NOT 8 0.012 MORE 0.0519
a29m:bm1m 0 1 NOT 0 1 NOT 0.6
a29m:bm2m 0 1 NOT 0 1 NOT 0.853
a29m:bm4m 4 0.015 MORE 9 0.00799 MORE 0.00899
a29m:bm5m 0 1 NOT 0 1 NOT 0.278
a29m:bm6m 2 0.049 MORE 2 0.157 NOT 0.0649
a29m:bm7m 1 0.138 NOT 1 0.286 NOT 0.103
a29m:bm8m 5 0.00999 MORE 7 0.016 MORE 0.023
a29m:ch1m 3 0.03 MORE 5 0.038 MORE 0.00699
a29m:ch4m 0 1 NOT 0 1 NOT 0.387
a29m:ch5m 4 0.019 MORE 7 0.023 MORE 0.036
a29m:ch6m 1 0.162 NOT 5 0.034 MORE 0.121
a29m:l1m 30 0.000999 MORE 32 0.000999 MORE 0.000999
a29m:l2m 9 0.002 MORE 14 0.002 MORE 0.000999
a29m:l3m 6 0.005 MORE 9 0.00599 MORE 0.000999
a29m:l4m 35 0.000999 MORE 38 0.000999 MORE 0.000999
a29m:l5m 5 0.00699 MORE 8 0.00999 MORE 0.000999
a29m:r10m 0 1 NOT 0 1 NOT 0.488
a29m:r4m 8 0.000999 MORE 15 0.002 MORE 0.02
a29m:r5m 11 0.000999 MORE 16 0.000999 MORE 0.000999
a29m:r8m 0 1 NOT 7 0.02 MORE 0.14
a29m:r9m 0 1 NOT 0 1 NOT 0.891
a30f:a7f 3 0.03 MORE 5 0.041 MORE 0.017
a30f:a8f 33 0.000999 MORE 36 0.000999 MORE 0.000999
a30f:a9f 1 0.15 NOT 5 0.049 MORE 0.132
a30f:ADr1uf 1 0.129 NOT 1 0.275 NOT 0.0949
a30f:bm1f 2 0.044 MORE 5 0.029 MORE 0.115
a30f:bm2f 0 1 NOT 1 0.264 NOT 0.214
a30f:bm4f 0 1 NOT 0 1 NOT 0.721
a30f:bm5f 0 1 NOT 6 0.031 MORE 0.197
a30f:bm6f 2 0.0549 NOT 3 0.0909 NOT 0.032
a30f:bm7f 1 0.14 NOT 3 0.0899 NOT 0.129
a30f:bm8f 0 1 NOT 0 1 NOT 0.443
a30f:ch1f 1 0.147 NOT 3 0.0919 NOT 0.0569
a30f:ch4f 0 1 NOT 5 0.034 MORE 0.157
a30f:ch5f 2 0.0609 NOT 3 0.0899 NOT 0.027
a30f:ch6f 2 0.0589 NOT 2 0.156 NOT 0.0929
a30f:l1f 42 0.000999 MORE 50 0.000999 MORE 0.000999
a30f:l2f 23 0.000999 MORE 24 0.000999 MORE 0.000999
a30f:l3f 20 0.000999 MORE 25 0.000999 MORE 0.000999
a30f:l4f 52 0.000999 MORE 57 0.000999 MORE 0.000999
a30f:l5f 24 0.000999 MORE 29 0.000999 MORE 0.000999
a30f:r10f 3 0.035 MORE 13 0.004 MORE 0.049
a30f:r4f 2 0.0649 NOT 5 0.033 MORE 0.031
a30f:r5f 28 0.000999 MORE 31 0.000999 MORE 0.000999
a30f:r8f 22 0.000999 MORE 26 0.000999 MORE 0.000999
a30f:r9f 2 0.0549 NOT 5 0.035 MORE 0.00899
a30m:a7m 7 0.002 MORE 12 0.002 MORE 0.002
a30m:a8m 36 0.000999 MORE 42 0.000999 MORE 0.000999
a30m:a9m 29 0.000999 MORE 32 0.000999 MORE 0.000999
a30m:ADr1um 2 0.0559 NOT 3 0.0929 NOT 0.000999
a30m:bm1m 0 1 NOT 0 1 NOT 0.376
a30m:bm2m 0 1 NOT 0 1 NOT 0.608
a30m:bm4m 0 1 NOT 0 1 NOT 0.837
a30m:bm5m 0 1 NOT 0 1 NOT 0.359
a30m:bm6m 1 0.119 NOT 4 0.047 MORE 0.0859
a30m:bm7m 1 0.15 NOT 1 0.283 NOT 0.124
a30m:bm8m 0 1 NOT 0 1 NOT 0.317
a30m:ch1m 3 0.041 MORE 9 0.00699 MORE 0.0679
a30m:ch4m 1 0.156 NOT 4 0.0699 NOT 0.002
a30m:ch5m 0 1 NOT 2 0.164 NOT 0.258
a30m:ch6m 0 1 NOT 3 0.0939 NOT 0.17
a30m:l1m 39 0.000999 MORE 45 0.000999 MORE 0.000999
a30m:l2m 20 0.000999 MORE 24 0.000999 MORE 0.000999
a30m:l3m 13 0.000999 MORE 15 0.003 MORE 0.000999
a30m:l4m 27 0.000999 MORE 28 0.000999 MORE 0.000999
a30m:l5m 9 0.002 MORE 15 0.003 MORE 0.000999
a30m:r10m 10 0.000999 MORE 15 0.004 MORE 0.0659
a30m:r4m 0 1 NOT 0 1 NOT 0.339
a30m:r5m 29 0.000999 MORE 33 0.000999 MORE 0.000999
a30m:r8m 11 0.002 MORE 16 0.000999 MORE 0.002
a30m:r9m 0 1 NOT 2 0.17 NOT 0.222
a7f:a8f 5 0.019 MORE 5 0.048 MORE 0.017
a7f:a9f 0 1 NOT 0 1 NOT 0.409
a7f:ADr1uf 0 1 NOT 0 1 NOT 0.574
a7f:bm1f 0 1 NOT 0 1 NOT 0.937
a7f:bm2f 4 0.022 MORE 7 0.024 MORE 0.029
a7f:bm4f 0 1 NOT 0 1 NOT 0.427
a7f:bm5f 0 1 NOT 1 0.325 NOT 0.221
a7f:bm6f 0 1 NOT 0 1 NOT 0.456
a7f:bm7f 0 1 NOT 0 1 NOT 0.555
a7f:bm8f 0 1 NOT 0 1 NOT 0.386
a7f:ch1f 3 0.035 MORE 4 0.0639 NOT 0.03
a7f:ch4f 0 1 NOT 1 0.327 NOT 0.167
a7f:ch5f 0 1 NOT 0 1 NOT 0.881
a7f:ch6f 0 1 NOT 0 1 NOT 0.561
a7f:l1f 3 0.045 MORE 8 0.014 MORE 0.04
a7f:l2f 10 0.000999 MORE 13 0.000999 MORE 0.000999
a7f:l3f 8 0.005 MORE 9 0.014 MORE 0.003
a7f:l4f 12 0.000999 MORE 13 0.002 MORE 0.002
a7f:l5f 15 0.000999 MORE 19 0.000999 MORE 0.002
a7f:r10f 0 1 NOT 0 1 NOT 0.992
a7f:r4f 1 0.162 NOT 1 0.322 NOT 0.105
a7f:r5f 12 0.000999 MORE 21 0.000999 MORE 0.004
a7f:r8f 1 0.148 NOT 2 0.15 NOT 0.027
a7f:r9f 0 1 NOT 0 1 NOT 0.493
a7m:a8m 9 0.003 MORE 13 0.003 MORE 0.002
a7m:a9m 3 0.041 MORE 8 0.02 MORE 0.0819
a7m:ADr1um 1 0.175 NOT 3 0.116 NOT 0.167
a7m:bm1m 0 1 NOT 1 0.31 NOT 0.176
a7m:bm2m 0 1 NOT 0 1 NOT 0.515
a7m:bm4m 0 1 NOT 2 0.161 NOT 0.292
a7m:bm5m 1 0.142 NOT 3 0.117 NOT 0.118
a7m:bm6m 0 1 NOT 0 1 NOT 0.867
a7m:bm7m 0 1 NOT 0 1 NOT 0.805
a7m:bm8m 3 0.033 MORE 4 0.0629 NOT 0.0539
a7m:ch1m 0 1 NOT 0 1 NOT 0.542
a7m:ch4m 0 1 NOT 0 1 NOT 0.674
a7m:ch5m 0 1 NOT 1 0.321 NOT 0.259
a7m:ch6m 0 1 NOT 0 1 NOT 0.787
a7m:l1m 19 0.000999 MORE 23 0.000999 MORE 0.000999
a7m:l2m 5 0.015 MORE 6 0.038 MORE 0.000999
a7m:l3m 4 0.028 MORE 5 0.0509 NOT 0.000999
a7m:l4m 16 0.000999 MORE 21 0.000999 MORE 0.000999
a7m:l5m 4 0.017 MORE 5 0.037 MORE 0.003
a7m:r10m 0 1 NOT 0 1 NOT 0.449
a7m:r4m 0 1 NOT 0 1 NOT 0.559
a7m:r5m 12 0.000999 MORE 16 0.000999 MORE 0.000999
a7m:r8m 0 1 NOT 0 1 NOT 0.418
a7m:r9m 0 1 NOT 0 1 NOT 0.953
a8f:a9f 0 1 NOT 1 0.288 NOT 0.253
a8f:ADr1uf 3 0.028 MORE 6 0.022 MORE 0.011
a8f:bm1f 0 1 NOT 0 1 NOT 0.531
a8f:bm2f 0 1 NOT 0 1 NOT 0.336
a8f:bm4f 0 1 NOT 0 1 NOT 0.735
a8f:bm5f 0 1 NOT 3 0.0729 NOT 0.137
a8f:bm6f 0 1 NOT 0 1 NOT 0.705
a8f:bm7f 0 1 NOT 0 1 NOT 0.508
a8f:bm8f 4 0.013 MORE 7 0.014 MORE 0.004
a8f:ch1f 1 0.126 NOT 2 0.131 NOT 0.12
a8f:ch4f 3 0.017 MORE 4 0.0509 NOT 0.011
a8f:ch5f 0 1 NOT 0 1 NOT 0.637
a8f:ch6f 0 1 NOT 0 1 NOT 0.281
a8f:l1f 75 0.000999 MORE 80 0.000999 MORE 0.000999
a8f:l2f 27 0.000999 MORE 34 0.000999 MORE 0.000999
a8f:l3f 27 0.000999 MORE 36 0.000999 MORE 0.000999
a8f:l4f 63 0.000999 MORE 66 0.000999 MORE 0.000999
a8f:l5f 40 0.000999 MORE 45 0.000999 MORE 0.000999
a8f:r10f 0 1 NOT 0 1 NOT 0.857
a8f:r4f 0 1 NOT 0 1 NOT 0.347
a8f:r5f 12 0.002 MORE 17 0.004 MORE 0.000999
a8f:r8f 0 1 NOT 0 1 NOT 0.357
a8f:r9f 3 0.026 MORE 7 0.018 MORE 0.016
a8m:a9m 8 0.002 MORE 12 0.003 MORE 0.022
a8m:ADr1um 0 1 NOT 0 1 NOT 0.339
a8m:bm1m 0 1 NOT 0 1 NOT 0.57
a8m:bm2m 0 1 NOT 0 1 NOT 0.463
a8m:bm4m 0 1 NOT 0 1 NOT 0.81
a8m:bm5m 0 1 NOT 0 1 NOT 0.348
a8m:bm6m 0 1 NOT 0 1 NOT 0.405
a8m:bm7m 0 1 NOT 0 1 NOT 0.453
a8m:bm8m 1 0.126 NOT 2 0.134 NOT 0.0779
a8m:ch1m 0 1 NOT 0 1 NOT 0.557
a8m:ch4m 0 1 NOT 0 1 NOT 0.7
a8m:ch5m 0 1 NOT 0 1 NOT 0.383
a8m:ch6m 1 0.132 NOT 1 0.273 NOT 0.117
a8m:l1m 76 0.000999 MORE 81 0.000999 MORE 0.000999
a8m:l2m 39 0.000999 MORE 45 0.000999 MORE 0.000999
a8m:l5m 28 0.000999 MORE 34 0.000999 MORE 0.000999
a8m:r10m 0 1 NOT 1 0.335 NOT 0.287
a8m:r4m 0 1 NOT 0 1 NOT 0.316
a8m:r5m 28 0.000999 MORE 30 0.000999 MORE 0.000999
a8m:r8m 0 1 NOT 1 0.253 NOT 0.208
a8m:r9m 0 1 NOT 0 1 NOT 0.905
a9f:ADr1uf 0 1 NOT 1 0.316 NOT 0.152
a9f:bm1f 1 0.167 NOT 2 0.187 NOT 0.14
a9f:bm2f 0 1 NOT 0 1 NOT 0.65
a9f:bm4f 1 0.178 NOT 1 0.334 NOT 0.175
a9f:bm5f 0 1 NOT 0 1 NOT 0.966
a9f:bm6f 0 1 NOT 0 1 NOT 0.336
a9f:bm7f 0 1 NOT 0 1 NOT 0.694
a9f:bm8f 0 1 NOT 2 0.173 NOT 0.257
a9f:ch1f 0 1 NOT 0 1 NOT 0.438
a9f:ch4f 0 1 NOT 1 0.326 NOT 0.275
a9f:ch5f 1 0.177 NOT 2 0.191 NOT 0.0549
a9f:ch6f 0 1 NOT 0 1 NOT 0.724
a9f:l1f 1 0.157 NOT 7 0.024 MORE 0.026
a9f:l2f 0 1 NOT 0 1 NOT 0.402
a9f:l3f 0 1 NOT 0 1 NOT 0.525
a9f:l4f 3 0.037 MORE 7 0.021 MORE 0.0719
a9f:l5f 5 0.00999 MORE 9 0.00899 MORE 0.005
a9f:r10f 72 0.000999 MORE 75 0.000999 MORE 0.000999
a9f:r4f 0 1 NOT 0 1 NOT 0.491
a9f:r5f 2 0.0639 NOT 3 0.11 NOT 0.011
a9f:r8f 3 0.028 MORE 4 0.0589 NOT 0.03
a9f:r9f 0 1 NOT 0 1 NOT 0.802
a9m:ADr1um 0 1 NOT 0 1 NOT 0.96
a9m:bm4m 2 0.0609 NOT 3 0.0939 NOT 0.0939
a9m:bm5m 0 1 NOT 0 1 NOT 0.513
a9m:bm7m 1 0.15 NOT 2 0.158 NOT 0.144
a9m:bm8m 0 1 NOT 0 1 NOT 0.405
a9m:ch1m 0 1 NOT 0 1 NOT 0.479
a9m:ch4m 0 1 NOT 2 0.16 NOT 0.164
a9m:ch5m 1 0.151 NOT 1 0.299 NOT 0.111
a9m:ch6m 0 1 NOT 1 0.323 NOT 0.289
a9m:l1m 15 0.000999 MORE 20 0.000999 MORE 0.000999
a9m:l2m 2 0.0709 NOT 4 0.0639 NOT 0.017
a9m:l3m 1 0.164 NOT 3 0.103 NOT 0.0609
a9m:l4m 15 0.000999 MORE 18 0.000999 MORE 0.000999
a9m:l5m 2 0.0689 NOT 5 0.037 MORE 0.0509
a9m:r10m 67 0.000999 MORE 72 0.000999 MORE 0.000999
a9m:r4m 5 0.00999 MORE 6 0.032 MORE 0.0649
a9m:r5m 15 0.000999 MORE 22 0.000999 MORE 0.000999
a9m:r8m 1 0.144 NOT 11 0.00999 MORE 0.0869
a9m:r9m 0 1 NOT 1 0.298 NOT 0.258
ADr1uf:bm1f 0 1 NOT 0 1 NOT 0.931
ADr1uf:bm2f 0 1 NOT 0 1 NOT 0.939
ADr1uf:bm4f 0 1 NOT 0 1 NOT 0.493
ADr1uf:bm5f 0 1 NOT 0 1 NOT 0.925
ADr1uf:bm6f 0 1 NOT 0 1 NOT 0.712
ADr1uf:bm7f 0 1 NOT 0 1 NOT 0.585
ADr1uf:bm8f 0 1 NOT 0 1 NOT 0.982
ADr1uf:ch1f 0 1 NOT 0 1 NOT 0.558
ADr1uf:ch4f 0 1 NOT 1 0.294 NOT 0.217
ADr1uf:ch5f 0 1 NOT 0 1 NOT 0.785
ADr1uf:ch6f 0 1 NOT 0 1 NOT 0.798
ADr1uf:l1f 4 0.023 MORE 6 0.033 MORE 0.003
ADr1uf:l2f 11 0.000999 MORE 13 0.003 MORE 0.000999
ADr1uf:l3f 11 0.002 MORE 15 0.002 MORE 0.000999
ADr1uf:l4f 6 0.011 MORE 10 0.012 MORE 0.011
ADr1uf:l5f 17 0.000999 MORE 26 0.000999 MORE 0.000999
ADr1uf:r10f 0 1 NOT 0 1 NOT 0.448
ADr1uf:r4f 0 1 NOT 1 0.313 NOT 0.241
ADr1uf:r5f 5 0.014 MORE 6 0.044 MORE 0.028
ADr1uf:r8f 2 0.0629 NOT 2 0.169 NOT 0.0959
ADr1uf:r9f 0 1 NOT 0 1 NOT 0.566
ADr1um:bm1m 0 1 NOT 1 0.316 NOT 0.265
ADr1um:bm2m 0 1 NOT 0 1 NOT 0.502
ADr1um:bm4m 0 1 NOT 0 1 NOT 0.415
ADr1um:bm5m 0 1 NOT 0 1 NOT 0.546
ADr1um:bm6m 0 1 NOT 0 1 NOT 0.614
ADr1um:bm7m 0 1 NOT 0 1 NOT 0.466
ADr1um:bm8m 0 1 NOT 0 1 NOT 0.531
ADr1um:ch1m 0 1 NOT 1 0.337 NOT 0.3
ADr1um:ch4m 0 1 NOT 0 1 NOT 0.86
ADr1um:ch5m 0 1 NOT 0 1 NOT 0.883
ADr1um:ch6m 1 0.154 NOT 1 0.313 NOT 0.141
ADr1um:l1m 0 1 NOT 0 1 NOT 0.489
ADr1um:l2m 5 0.015 MORE 8 0.021 MORE 0.0709
ADr1um:l3m 3 0.047 MORE 8 0.019 MORE 0.036
ADr1um:l4m 0 1 NOT 5 0.049 MORE 0.158
ADr1um:l5m 4 0.025 MORE 6 0.035 MORE 0.034
ADr1um:r10m 0 1 NOT 1 0.364 NOT 0.272
ADr1um:r4m 0 1 NOT 0 1 NOT 0.341
ADr1um:r5m 0 1 NOT 1 0.343 NOT 0.223
ADr1um:r8m 1 0.159 NOT 1 0.321 NOT 0.142
ADr1um:r9m 0 1 NOT 2 0.173 NOT 0.263
bm1f:bm2f 0 1 NOT 0 1 NOT 0.573
bm1f:bm4f 0 1 NOT 0 1 NOT 0.878
bm1f:bm5f 0 1 NOT 1 0.309 NOT 0.222
bm1f:bm6f 25 0.000999 MORE 30 0.000999 MORE 0.000999
bm1f:bm7f 12 0.000999 MORE 20 0.000999 MORE 0.00999
bm1f:bm8f 0 1 NOT 1 0.275 NOT 0.186
bm1f:ch1f 0 1 NOT 0 1 NOT 0.658
bm1f:ch4f 0 1 NOT 0 1 NOT 0.455
bm1f:ch5f 0 1 NOT 0 1 NOT 0.871
bm1f:ch6f 0 1 NOT 0 1 NOT 0.983
bm1f:l1f 1 0.125 NOT 5 0.034 MORE 0.0609
bm1f:l2f 0 1 NOT 0 1 NOT 0.764
bm1f:l3f 0 1 NOT 0 1 NOT 0.539
bm1f:l4f 0 1 NOT 0 1 NOT 0.557
bm1f:l5f 0 1 NOT 0 1 NOT 0.774
bm1f:r10f 1 0.205 NOT 2 0.232 NOT 0.0949
bm1f:r4f 0 1 NOT 1 0.32 NOT 0.282
bm1f:r5f 2 0.0809 NOT 4 0.0739 NOT 0.0839
bm1f:r8f 0 1 NOT 0 1 NOT 0.784
bm1f:r9f 0 1 NOT 1 0.337 NOT 0.242
bm1m:bm2m 7 0.003 MORE 13 0.002 MORE 0.015
bm1m:bm4m 0 1 NOT 0 1 NOT 0.568
bm1m:bm5m 0 1 NOT 0 1 NOT 0.518
bm1m:bm6m 8 0.00599 MORE 17 0.000999 MORE 0.00899
bm1m:bm7m 1 0.152 NOT 2 0.161 NOT 0.0639
bm1m:bm8m 1 0.161 NOT 4 0.0729 NOT 0.0509
bm1m:ch1m 1 0.166 NOT 3 0.109 NOT 0.02
bm1m:ch4m 0 1 NOT 0 1 NOT 0.693
bm1m:ch5m 0 1 NOT 1 0.329 NOT 0.306
bm1m:ch6m 0 1 NOT 2 0.167 NOT 0.169
bm1m:l1m 0 1 NOT 0 1 NOT 0.932
bm1m:l2m 0 1 NOT 1 0.284 NOT 0.238
bm1m:l3m 0 1 NOT 0 1 NOT 0.594
bm1m:l4m 0 1 NOT 0 1 NOT 0.91
bm1m:l5m 2 0.0639 NOT 3 0.108 NOT 0.0969
bm1m:r10m 3 0.0609 NOT 9 0.019 MORE 0.149
bm1m:r4m 0 1 NOT 0 1 NOT 0.474
bm1m:r5m 3 0.045 MORE 8 0.019 MORE 0.0749
bm1m:r8m 0 1 NOT 1 0.306 NOT 0.186
bm2f:bm4f 0 1 NOT 0 1 NOT 0.975
bm2f:bm5f 0 1 NOT 5 0.05 MORE 0.177
bm2f:bm6f 0 1 NOT 0 1 NOT 0.419
bm2f:bm7f 0 1 NOT 0 1 NOT 0.388
bm2f:bm8f 1 0.149 NOT 6 0.026 MORE 0.124
bm2f:ch1f 0 1 NOT 0 1 NOT 0.596
bm2f:ch4f 0 1 NOT 0 1 NOT 0.569
bm2f:ch5f 0 1 NOT 0 1 NOT 0.896
bm2f:ch6f 0 1 NOT 0 1 NOT 0.952
bm2f:l1f 1 0.14 NOT 3 0.0899 NOT 0.0979
bm2f:l2f 1 0.15 NOT 5 0.044 MORE 0.0719
bm2f:l3f 1 0.142 NOT 3 0.0979 NOT 0.142
bm2f:l4f 0 1 NOT 0 1 NOT 0.562
bm2f:l5f 0 1 NOT 1 0.28 NOT 0.165
bm2f:r10f 0 1 NOT 0 1 NOT 0.983
bm2f:r4f 1 0.159 NOT 2 0.171 NOT 0.014
bm2f:r5f 3 0.037 MORE 7 0.02 MORE 0.00999
bm2f:r8f 0 1 NOT 0 1 NOT 0.7
bm2f:r9f 0 1 NOT 0 1 NOT 0.467
bm2m:bm4m 0 1 NOT 0 1 NOT 0.347
bm2m:bm5m 0 1 NOT 0 1 NOT 0.347
bm2m:bm6m 0 1 NOT 0 1 NOT 0.724
bm2m:bm7m 0 1 NOT 0 1 NOT 0.91
bm2m:bm8m 3 0.027 MORE 5 0.036 MORE 0.017
bm2m:ch1m 0 1 NOT 1 0.317 NOT 0.271
bm2m:ch4m 0 1 NOT 0 1 NOT 0.829
bm2m:ch5m 0 1 NOT 0 1 NOT 0.943
bm2m:ch6m 1 0.156 NOT 3 0.115 NOT 0.143
bm2m:l1m 0 1 NOT 0 1 NOT 0.736
bm2m:l2m 0 1 NOT 0 1 NOT 0.538
bm2m:l3m 1 0.14 NOT 1 0.277 NOT 0.135
bm2m:l4m 0 1 NOT 0 1 NOT 0.647
bm2m:l5m 0 1 NOT 0 1 NOT 0.626
bm2m:r10m 0 1 NOT 0 1 NOT 0.738
bm2m:r4m 0 1 NOT 0 1 NOT 0.931
bm2m:r5m 3 0.05 MORE 6 0.04 MORE 0.039
bm2m:r8m 0 1 NOT 2 0.178 NOT 0.156
bm2m:r9m 0 1 NOT 0 1 NOT 0.608
bm4f:bm5f 0 1 NOT 0 1 NOT 0.564
bm4f:bm6f 0 1 NOT 0 1 NOT 0.497
bm4f:bm7f 0 1 NOT 1 0.31 NOT 0.301
bm4f:bm8f 0 1 NOT 0 1 NOT 0.935
bm4f:ch1f 0 1 NOT 0 1 NOT 0.431
bm4f:ch4f 0 1 NOT 0 1 NOT 0.719
bm4f:ch5f 0 1 NOT 0 1 NOT 0.365
bm4f:ch6f 0 1 NOT 0 1 NOT 0.5
bm4f:l1f 0 1 NOT 0 1 NOT 0.787
bm4f:l2f 0 1 NOT 0 1 NOT 0.77
bm4f:l3f 0 1 NOT 0 1 NOT 0.84
bm4f:l4f 0 1 NOT 0 1 NOT 0.604
bm4f:l5f 0 1 NOT 0 1 NOT 0.638
bm4f:r10f 0 1 NOT 0 1 NOT 0.782
bm4f:r4f 0 1 NOT 0 1 NOT 0.953
bm4f:r5f 5 0.00699 MORE 10 0.004 MORE 0.0849
bm4f:r8f 0 1 NOT 1 0.314 NOT 0.301
bm4f:r9f 0 1 NOT 0 1 NOT 0.721
bm4m:bm5m 6 0.00799 MORE 7 0.018 MORE 0.017
bm4m:bm6m 0 1 NOT 0 1 NOT 0.343
bm4m:bm7m 1 0.163 NOT 5 0.04 MORE 0.0909
bm4m:bm8m 0 1 NOT 1 0.314 NOT 0.257
bm4m:ch1m 0 1 NOT 0 1 NOT 0.912
bm4m:ch4m 0 1 NOT 0 1 NOT 0.712
bm4m:ch5m 0 1 NOT 0 1 NOT 0.76
bm4m:ch6m 0 1 NOT 0 1 NOT 0.548
bm4m:l1m 0 1 NOT 0 1 NOT 0.322
bm4m:l2m 2 0.0829 NOT 3 0.128 NOT 0.0659
bm4m:l3m 0 1 NOT 0 1 NOT 0.641
bm4m:l4m 0 1 NOT 0 1 NOT 0.595
bm4m:l5m 0 1 NOT 0 1 NOT 0.664
bm4m:r10m 0 1 NOT 0 1 NOT 0.707
bm4m:r4m 0 1 NOT 0 1 NOT 0.53
bm4m:r5m 0 1 NOT 0 1 NOT 0.356
bm4m:r8m 2 0.0719 NOT 5 0.05 MORE 0.05
bm4m:r9m 0 1 NOT 0 1 NOT 0.665
bm5f:bm6f 96 0.000999 MORE 101 0.000999 MORE 0.000999
bm5f:bm7f 96 0.000999 MORE 101 0.000999 MORE 0.000999
bm5f:bm8f 22 0.000999 MORE 34 0.000999 MORE 0.000999
bm5f:ch1f 0 1 NOT 0 1 NOT 0.478
bm5f:ch4f 0 1 NOT 0 1 NOT 0.407
bm5f:ch5f 0 1 NOT 1 0.314 NOT 0.26
bm5f:ch6f 0 1 NOT 0 1 NOT 0.712
bm5f:l1f 2 0.0659 NOT 6 0.022 MORE 0.104
bm5f:l2f 8 0.00599 MORE 10 0.012 MORE 0.000999
bm5f:l3f 3 0.018 MORE 5 0.02 MORE 0.005
bm5f:l4f 1 0.136 NOT 1 0.274 NOT 0.002
bm5f:l5f 7 0.003 MORE 7 0.013 MORE 0.004
bm5f:r10f 0 1 NOT 0 1 NOT 0.751
bm5f:r4f 0 1 NOT 0 1 NOT 0.693
bm5f:r5f 2 0.0669 NOT 5 0.044 MORE 0.00799
bm5f:r8f 6 0.00899 MORE 9 0.012 MORE 0.0509
bm5f:r9f 0 1 NOT 2 0.169 NOT 0.221
bm5m:bm6m 97 0.000999 MORE 104 0.000999 MORE 0.000999
bm5m:bm7m 94 0.000999 MORE 102 0.000999 MORE 0.000999
bm5m:bm8m 1 0.146 NOT 3 0.101 NOT 0.116
bm5m:ch1m 0 1 NOT 0 1 NOT 0.405
bm5m:ch4m 0 1 NOT 0 1 NOT 0.425
bm5m:ch5m 0 1 NOT 0 1 NOT 0.799
bm5m:ch6m 0 1 NOT 0 1 NOT 0.783
bm5m:l1m 3 0.035 MORE 3 0.105 NOT 0.044
bm5m:l2m 3 0.02 MORE 6 0.022 MORE 0.013
bm5m:l3m 3 0.027 MORE 12 0.002 MORE 0.0729
bm5m:l4m 0 1 NOT 0 1 NOT 0.418
bm5m:l5m 5 0.013 MORE 11 0.005 MORE 0.005
bm5m:r10m 0 1 NOT 0 1 NOT 0.587
bm5m:r4m 0 1 NOT 0 1 NOT 0.526
bm5m:r5m 26 0.000999 MORE 37 0.000999 MORE 0.000999
bm5m:r8m 0 1 NOT 0 1 NOT 0.554
bm5m:r9m 0 1 NOT 0 1 NOT 0.304
bm6f:bm7f 120 0.000999 MORE 120 0.000999 MORE 0.000999
bm6f:bm8f 2 0.0649 NOT 4 0.0619 NOT 0.037
bm6f:ch1f 0 1 NOT 0 1 NOT 0.618
bm6f:ch4f 0 1 NOT 0 1 NOT 0.475
bm6f:ch5f 0 1 NOT 0 1 NOT 0.832
bm6f:ch6f 2 0.0779 NOT 2 0.18 NOT 0.041
bm6f:l1f 2 0.0559 NOT 6 0.035 MORE 0.023
bm6f:l2f 8 0.002 MORE 13 0.003 MORE 0.022
bm6f:l3f 5 0.017 MORE 9 0.015 MORE 0.00799
bm6f:l4f 0 1 NOT 2 0.165 NOT 0.23
bm6f:l5f 5 0.011 MORE 7 0.019 MORE 0.00699
bm6f:r10f 0 1 NOT 0 1 NOT 0.407
bm6f:r4f 0 1 NOT 2 0.183 NOT 0.23
bm6f:r5f 0 1 NOT 0 1 NOT 0.353
bm6f:r8f 0 1 NOT 0 1 NOT 0.599
