CODE NOM_CON_SNPS NOM_CON_SNPS_EMP_P NOM_VERBOSE MARG_CON_SNPS MARG_CON_SNPS_EMP_P MARG_VERBOSE SMALLEST_CON_P_EMP_P
99f:bm8f 1 0.316 NOT 6 0.239 NOT 0.296
99f:ch1f 0 1 NOT 0 1 NOT 0.767
99f:ch4f 59 0.00999 MORE 70 0.018 MORE 0.0759
99f:ch5f 0 1 NOT 1 0.529 NOT 0.496
99f:ch6f 0 1 NOT 0 1 NOT 0.535
99f:l1f 130 0.000999 MORE 134 0.000999 MORE 0.000999
99f:l2f 0 1 NOT 0 1 NOT 0.991
99f:l3f 0 1 NOT 0 1 NOT 0.903
99f:l4f 0 1 NOT 0 1 NOT 0.99
99f:l5f 0 1 NOT 0 1 NOT 0.984
99f:r10f 0 1 NOT 0 1 NOT 0.937
99f:r4f 0 1 NOT 0 1 NOT 0.977
99f:r5f 8 0.0849 NOT 23 0.0619 NOT 0.205
99f:r8f 37 0.021 MORE 66 0.018 MORE 0.00899
99f:r9f 40 0.017 MORE 48 0.031 MORE 0.00999
a13f:a1f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:a21f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:a22f 143 0.000999 MORE 143 0.000999 MORE 0.000999
a13f:a27f 124 0.000999 MORE 136 0.000999 MORE 0.000999
a13f:a28f 143 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:a29f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:a30f 0 1 NOT 0 1 NOT 0.989
a13f:a7f 32 0.0859 NOT 53 0.0839 NOT 0.109
a13f:a8f 144 0.000999 MORE 144 0.002 MORE 0.000999
a13f:a9f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:ADr1uf 0 1 NOT 0 1 NOT 0.993
a13f:bm1f 0 1 NOT 0 1 NOT 0.641
a13f:bm2f 0 1 NOT 0 1 NOT 0.62
a13f:bm4f 30 0.031 MORE 51 0.033 MORE 0.044
a13f:bm5f 79 0.004 MORE 91 0.005 MORE 0.00699
a13f:bm6f 94 0.000999 MORE 102 0.000999 MORE 0.000999
a13f:bm7f 74 0.00799 MORE 92 0.00999 MORE 0.02
a13f:bm8f 0 1 NOT 2 0.399 NOT 0.375
a13f:ch1f 1 0.299 NOT 7 0.236 NOT 0.29
a13f:ch4f 0 1 NOT 1 0.538 NOT 0.511
a13f:ch5f 0 1 NOT 0 1 NOT 0.903
a13f:ch6f 0 1 NOT 0 1 NOT 0.511
a13f:l1f 0 1 NOT 0 1 NOT 0.984
a13f:l2f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:l3f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:l4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:l5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13f:r10f 134 0.000999 MORE 136 0.000999 MORE 0.000999
a13f:r4f 142 0.000999 MORE 143 0.000999 MORE 0.000999
a13f:r5f 103 0.026 MORE 109 0.046 MORE 0.044
a13f:r8f 68 0.00599 MORE 73 0.012 MORE 0.004
a13f:r9f 113 0.000999 MORE 127 0.000999 MORE 0.002
a13m:a1m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:a21m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:a22m 135 0.000999 MORE 140 0.000999 MORE 0.000999
a13m:a27m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:a28m 131 0.000999 MORE 131 0.002 MORE 0.000999
a13m:a29m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:a30m 0 1 NOT 0 1 NOT 0.987
a13m:a7m 0 1 NOT 0 1 NOT 0.896
a13m:a8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:a9m 143 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:ADr1um 0 1 NOT 0 1 NOT 0.992
a13m:bm1m 0 1 NOT 0 1 NOT 0.997
a13m:bm2m 0 1 NOT 0 1 NOT 0.676
a13m:bm4m 1 0.324 NOT 3 0.35 NOT 0.309
a13m:bm5m 122 0.000999 MORE 134 0.000999 MORE 0.000999
a13m:bm6m 69 0.00699 MORE 90 0.00599 MORE 0.011
a13m:bm7m 88 0.003 MORE 116 0.002 MORE 0.028
a13m:bm8m 10 0.109 NOT 33 0.0709 NOT 0.172
a13m:ch1m 0 1 NOT 0 1 NOT 0.927
a13m:ch4m 0 1 NOT 0 1 NOT 0.981
a13m:ch5m 0 1 NOT 0 1 NOT 0.992
a13m:ch6m 0 1 NOT 0 1 NOT 0.927
a13m:l1m 0 1 NOT 0 1 NOT 0.992
a13m:l2m 134 0.000999 MORE 135 0.000999 MORE 0.000999
a13m:l3m 24 0.048 MORE 24 0.0999 NOT 0.000999
a13m:l4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:l5m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:r10m 139 0.000999 MORE 142 0.000999 MORE 0.000999
a13m:r4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a13m:r5m 15 0.0689 NOT 41 0.0539 NOT 0.105
a13m:r8m 141 0.000999 MORE 142 0.000999 MORE 0.000999
a13m:r9m 132 0.000999 MORE 132 0.000999 MORE 0.000999
a1f:a21f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:a22f 143 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:a27f 84 0.002 MORE 99 0.002 MORE 0.000999
a1f:a28f 44 0.012 MORE 63 0.015 MORE 0.046
a1f:a29f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:a30f 0 1 NOT 0 1 NOT 0.992
a1f:a7f 0 1 NOT 0 1 NOT 0.982
a1f:a8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:a9f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:ADr1uf 0 1 NOT 2 0.393 NOT 0.339
a1f:bm1f 0 1 NOT 0 1 NOT 0.996
a1f:bm2f 103 0.003 MORE 121 0.003 MORE 0.00799
a1f:bm4f 0 1 NOT 0 1 NOT 0.91
a1f:bm5f 108 0.000999 MORE 136 0.000999 MORE 0.004
a1f:bm6f 52 0.014 MORE 83 0.00799 MORE 0.024
a1f:bm7f 49 0.017 MORE 61 0.026 MORE 0.0759
a1f:bm8f 12 0.0839 NOT 16 0.143 NOT 0.129
a1f:ch1f 0 1 NOT 0 1 NOT 0.957
a1f:ch4f 0 1 NOT 0 1 NOT 0.926
a1f:ch5f 0 1 NOT 0 1 NOT 0.995
a1f:ch6f 0 1 NOT 0 1 NOT 0.99
a1f:l1f 0 1 NOT 0 1 NOT 0.982
a1f:l2f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:l3f 141 0.000999 MORE 143 0.000999 MORE 0.000999
a1f:l4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:l5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:r10f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:r4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1f:r5f 0 1 NOT 0 1 NOT 0.953
a1f:r8f 0 1 NOT 0 1 NOT 0.743
a1f:r9f 0 1 NOT 0 1 NOT 0.831
a1m:a21m 143 0.000999 MORE 143 0.000999 MORE 0.000999
a1m:a22m 0 1 NOT 0 1 NOT 0.996
a1m:a27m 0 1 NOT 2 0.416 NOT 0.437
a1m:a28m 6 0.169 NOT 8 0.239 NOT 0.104
a1m:a29m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1m:a30m 0 1 NOT 0 1 NOT 0.99
a1m:a7m 0 1 NOT 0 1 NOT 0.561
a1m:a8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1m:a9m 143 0.000999 MORE 143 0.000999 MORE 0.000999
a1m:ADr1um 3 0.186 NOT 8 0.211 NOT 0.161
a1m:bm1m 0 1 NOT 0 1 NOT 0.994
a1m:bm2m 0 1 NOT 0 1 NOT 0.879
a1m:bm4m 131 0.000999 MORE 133 0.000999 MORE 0.000999
a1m:bm5m 11 0.109 NOT 14 0.167 NOT 0.0769
a1m:bm6m 11 0.101 NOT 28 0.0829 NOT 0.111
a1m:bm7m 19 0.048 MORE 37 0.046 MORE 0.118
a1m:bm8m 0 1 NOT 0 1 NOT 0.645
a1m:ch1m 0 1 NOT 0 1 NOT 0.737
a1m:ch4m 0 1 NOT 0 1 NOT 0.859
a1m:ch5m 0 1 NOT 0 1 NOT 0.714
a1m:ch6m 0 1 NOT 0 1 NOT 0.836
a1m:l1m 0 1 NOT 0 1 NOT 0.979
a1m:l2m 25 0.043 MORE 39 0.0569 NOT 0.0829
a1m:l3m 45 0.022 MORE 76 0.021 MORE 0.023
a1m:l4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1m:l5m 101 0.000999 MORE 120 0.000999 MORE 0.002
a1m:r10m 130 0.000999 MORE 132 0.000999 MORE 0.000999
a1m:r4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a1m:r5m 135 0.000999 MORE 140 0.000999 MORE 0.000999
a1m:r8m 141 0.000999 MORE 143 0.000999 MORE 0.000999
a1m:r9m 0 1 NOT 0 1 NOT 0.984
a21f:a22f 141 0.000999 MORE 143 0.000999 MORE 0.000999
a21f:a27f 3 0.235 NOT 16 0.154 NOT 0.295
a21f:a28f 0 1 NOT 1 0.495 NOT 0.464
a21f:a29f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a21f:a30f 0 1 NOT 0 1 NOT 0.988
a21f:a7f 54 0.024 MORE 71 0.027 MORE 0.043
a21f:a8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a21f:a9f 108 0.00599 MORE 120 0.00699 MORE 0.023
a21f:ADr1uf 0 1 NOT 1 0.487 NOT 0.362
a21f:bm1f 56 0.00899 MORE 88 0.00699 MORE 0.0869
a21f:bm2f 0 1 NOT 1 0.455 NOT 0.405
a21f:bm4f 0 1 NOT 4 0.3 NOT 0.339
a21f:bm5f 0 1 NOT 0 1 NOT 0.981
a21f:bm6f 0 1 NOT 8 0.22 NOT 0.33
a21f:bm7f 3 0.194 NOT 7 0.234 NOT 0.217
a21f:bm8f 0 1 NOT 1 0.509 NOT 0.46
a21f:ch1f 0 1 NOT 0 1 NOT 0.961
a21f:ch4f 0 1 NOT 0 1 NOT 0.997
a21f:ch5f 0 1 NOT 0 1 NOT 0.994
a21f:ch6f 0 1 NOT 0 1 NOT 0.982
a21f:l1f 0 1 NOT 0 1 NOT 0.983
a21f:l2f 4 0.179 NOT 21 0.0929 NOT 0.198
a21f:l3f 0 1 NOT 1 0.472 NOT 0.364
a21f:l4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a21f:l5f 132 0.000999 MORE 141 0.000999 MORE 0.005
a21f:r10f 17 0.0749 NOT 24 0.112 NOT 0.015
a21f:r4f 132 0.000999 MORE 133 0.000999 MORE 0.000999
a21f:r5f 67 0.05 MORE 97 0.038 MORE 0.003
a21f:r8f 0 1 NOT 0 1 NOT 0.908
a21f:r9f 27 0.03 MORE 42 0.037 MORE 0.044
a21m:a22m 1 0.288 NOT 2 0.386 NOT 0.144
a21m:a27m 76 0.00599 MORE 89 0.00599 MORE 0.003
a21m:a28m 2 0.248 NOT 7 0.222 NOT 0.307
a21m:a29m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a21m:a30m 0 1 NOT 0 1 NOT 0.987
a21m:a7m 0 1 NOT 0 1 NOT 0.8
a21m:a8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a21m:a9m 0 1 NOT 11 0.208 NOT 0.446
a21m:ADr1um 0 1 NOT 0 1 NOT 0.954
a21m:bm1m 0 1 NOT 0 1 NOT 0.627
a21m:bm2m 0 1 NOT 2 0.452 NOT 0.434
a21m:bm4m 0 1 NOT 0 1 NOT 0.936
a21m:bm5m 18 0.0569 NOT 30 0.0679 NOT 0.0539
a21m:bm6m 6 0.139 NOT 8 0.227 NOT 0.131
a21m:bm7m 6 0.148 NOT 9 0.216 NOT 0.18
a21m:bm8m 0 1 NOT 0 1 NOT 0.987
a21m:ch1m 0 1 NOT 4 0.351 NOT 0.372
a21m:ch4m 0 1 NOT 0 1 NOT 0.847
a21m:ch5m 0 1 NOT 2 0.453 NOT 0.499
a21m:ch6m 0 1 NOT 0 1 NOT 0.849
a21m:l1m 0 1 NOT 0 1 NOT 0.985
a21m:l2m 0 1 NOT 0 1 NOT 0.989
a21m:l3m 0 1 NOT 0 1 NOT 0.976
a21m:l4m 136 0.000999 MORE 137 0.000999 MORE 0.000999
a21m:l5m 0 1 NOT 0 1 NOT 0.89
a21m:r10m 141 0.000999 MORE 141 0.002 MORE 0.000999
a21m:r4m 132 0.000999 MORE 132 0.000999 MORE 0.000999
a21m:r5m 97 0.005 MORE 104 0.00599 MORE 0.032
a21m:r8m 0 1 NOT 0 1 NOT 0.961
a21m:r9m 22 0.042 MORE 34 0.0509 NOT 0.131
a22f:a27f 120 0.000999 MORE 138 0.000999 MORE 0.003
a22f:a28f 143 0.000999 MORE 144 0.000999 MORE 0.000999
a22f:a29f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22f:a30f 0 1 NOT 0 1 NOT 0.987
a22f:a7f 0 1 NOT 0 1 NOT 0.875
a22f:a8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22f:a9f 128 0.000999 MORE 138 0.000999 MORE 0.000999
a22f:ADr1uf 0 1 NOT 0 1 NOT 0.659
a22f:bm1f 0 1 NOT 0 1 NOT 0.992
a22f:bm2f 9 0.11 NOT 30 0.0799 NOT 0.228
a22f:bm4f 0 1 NOT 0 1 NOT 0.888
a22f:bm5f 0 1 NOT 0 1 NOT 0.869
a22f:bm6f 15 0.0519 NOT 30 0.0549 NOT 0.0929
a22f:bm7f 1 0.327 NOT 7 0.273 NOT 0.226
a22f:bm8f 0 1 NOT 0 1 NOT 0.99
a22f:ch1f 0 1 NOT 0 1 NOT 0.992
a22f:ch4f 0 1 NOT 0 1 NOT 0.919
a22f:ch5f 0 1 NOT 0 1 NOT 0.99
a22f:ch6f 0 1 NOT 0 1 NOT 0.991
a22f:l1f 0 1 NOT 0 1 NOT 0.988
a22f:l2f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22f:l3f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22f:l4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22f:l5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22f:r10f 4 0.184 NOT 15 0.143 NOT 0.264
a22f:r4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22f:r5f 0 1 NOT 0 1 NOT 0.962
a22f:r8f 131 0.000999 MORE 132 0.000999 MORE 0.002
a22f:r9f 125 0.000999 MORE 130 0.000999 MORE 0.000999
a22m:a27m 118 0.000999 MORE 129 0.000999 MORE 0.000999
a22m:a28m 135 0.000999 MORE 135 0.000999 MORE 0.000999
a22m:a29m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22m:a30m 0 1 NOT 0 1 NOT 0.993
a22m:a7m 0 1 NOT 0 1 NOT 0.897
a22m:a8m 144 0.002 MORE 144 0.002 MORE 0.000999
a22m:a9m 71 0.004 MORE 94 0.004 MORE 0.043
a22m:ADr1um 52 0.00799 MORE 91 0.002 MORE 0.00799
a22m:bm1m 1 0.309 NOT 1 0.466 NOT 0.24
a22m:bm2m 2 0.252 NOT 11 0.185 NOT 0.0959
a22m:bm4m 12 0.0869 NOT 19 0.117 NOT 0.0999
a22m:bm5m 0 1 NOT 0 1 NOT 0.561
a22m:bm6m 97 0.000999 MORE 106 0.000999 MORE 0.002
a22m:bm7m 76 0.003 MORE 94 0.00699 MORE 0.036
a22m:bm8m 0 1 NOT 0 1 NOT 0.989
a22m:ch1m 0 1 NOT 0 1 NOT 0.922
a22m:ch4m 0 1 NOT 6 0.264 NOT 0.383
a22m:ch5m 8 0.128 NOT 8 0.227 NOT 0.041
a22m:ch6m 0 1 NOT 0 1 NOT 0.559
a22m:l1m 0 1 NOT 0 1 NOT 0.979
a22m:l2m 141 0.000999 MORE 144 0.000999 MORE 0.000999
a22m:l3m 141 0.000999 MORE 143 0.000999 MORE 0.000999
a22m:l4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22m:l5m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22m:r10m 0 1 NOT 0 1 NOT 0.954
a22m:r4m 48 0.011 MORE 64 0.016 MORE 0.00599
a22m:r5m 0 1 NOT 0 1 NOT 0.985
a22m:r8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a22m:r9m 84 0.003 MORE 108 0.000999 MORE 0.002
a27f:a28f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a27f:a29f 95 0.000999 MORE 125 0.000999 MORE 0.000999
a27f:a30f 0 1 NOT 0 1 NOT 0.997
a27f:a7f 0 1 NOT 0 1 NOT 0.743
a27f:a8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a27f:a9f 86 0.002 MORE 107 0.000999 MORE 0.000999
a27f:ADr1uf 0 1 NOT 0 1 NOT 0.99
a27f:bm1f 0 1 NOT 0 1 NOT 0.572
a27f:bm2f 0 1 NOT 0 1 NOT 0.729
a27f:bm4f 4 0.186 NOT 4 0.316 NOT 0.0919
a27f:bm5f 0 1 NOT 0 1 NOT 0.874
a27f:bm6f 0 1 NOT 0 1 NOT 0.751
a27f:bm7f 0 1 NOT 0 1 NOT 0.576
a27f:bm8f 23 0.038 MORE 34 0.046 MORE 0.011
a27f:ch1f 15 0.0769 NOT 34 0.0599 NOT 0.158
a27f:ch4f 0 1 NOT 0 1 NOT 0.979
a27f:ch5f 31 0.029 MORE 41 0.04 MORE 0.002
a27f:ch6f 2 0.283 NOT 2 0.433 NOT 0.178
a27f:l1f 0 1 NOT 0 1 NOT 0.989
a27f:l2f 133 0.000999 MORE 134 0.000999 MORE 0.000999
a27f:l3f 105 0.000999 MORE 116 0.000999 MORE 0.012
a27f:l4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a27f:l5f 141 0.000999 MORE 143 0.000999 MORE 0.000999
a27f:r10f 0 1 NOT 0 1 NOT 0.825
a27f:r4f 13 0.0749 NOT 39 0.044 MORE 0.0929
a27f:r5f 0 1 NOT 10 0.241 NOT 0.454
a27f:r8f 0 1 NOT 0 1 NOT 0.989
a27f:r9f 0 1 NOT 0 1 NOT 0.996
a27m:a28m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a27m:a29m 79 0.005 MORE 96 0.00599 MORE 0.045
a27m:a30m 0 1 NOT 0 1 NOT 0.995
a27m:a7m 0 1 NOT 0 1 NOT 0.948
a27m:a8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a27m:a9m 12 0.0739 NOT 29 0.049 MORE 0.172
a27m:ADr1um 0 1 NOT 0 1 NOT 0.537
a27m:bm1m 0 1 NOT 0 1 NOT 0.87
a27m:bm2m 4 0.204 NOT 30 0.0759 NOT 0.372
a27m:bm4m 12 0.0809 NOT 23 0.0899 NOT 0.035
a27m:bm5m 0 1 NOT 0 1 NOT 0.542
a27m:bm6m 59 0.005 MORE 74 0.00999 MORE 0.0839
a27m:bm7m 29 0.032 MORE 54 0.026 MORE 0.125
a27m:bm8m 5 0.17 NOT 11 0.186 NOT 0.0999
a27m:ch1m 0 1 NOT 1 0.525 NOT 0.485
a27m:ch4m 0 1 NOT 0 1 NOT 0.874
a27m:ch5m 6 0.131 NOT 8 0.209 NOT 0.046
a27m:ch6m 0 1 NOT 0 1 NOT 0.78
a27m:l1m 0 1 NOT 0 1 NOT 0.984
a27m:l2m 0 1 NOT 0 1 NOT 0.924
a27m:l3m 0 1 NOT 3 0.34 NOT 0.384
a27m:l4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a27m:l5m 123 0.000999 MORE 129 0.000999 MORE 0.003
a27m:r10m 0 1 NOT 0 1 NOT 0.932
a27m:r4m 0 1 NOT 0 1 NOT 0.978
a27m:r5m 0 1 NOT 0 1 NOT 0.905
a27m:r8m 0 1 NOT 0 1 NOT 0.738
a27m:r9m 0 1 NOT 1 0.503 NOT 0.384
a28f:a29f 136 0.000999 MORE 141 0.000999 MORE 0.000999
a28f:a30f 0 1 NOT 0 1 NOT 0.994
a28f:a7f 0 1 NOT 0 1 NOT 0.702
a28f:a8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a28f:a9f 84 0.000999 MORE 110 0.000999 MORE 0.00599
a28f:ADr1uf 9 0.12 NOT 23 0.105 NOT 0.239
a28f:bm1f 0 1 NOT 0 1 NOT 0.639
a28f:bm2f 3 0.212 NOT 4 0.316 NOT 0.171
a28f:bm4f 3 0.247 NOT 13 0.183 NOT 0.254
a28f:bm5f 0 1 NOT 1 0.513 NOT 0.456
a28f:bm6f 4 0.193 NOT 15 0.137 NOT 0.118
a28f:bm7f 8 0.103 NOT 8 0.204 NOT 0.0519
a28f:bm8f 0 1 NOT 0 1 NOT 0.72
a28f:ch1f 0 1 NOT 0 1 NOT 0.857
a28f:ch4f 0 1 NOT 2 0.441 NOT 0.461
a28f:ch5f 0 1 NOT 0 1 NOT 0.978
a28f:ch6f 0 1 NOT 1 0.518 NOT 0.435
a28f:l1f 0 1 NOT 0 1 NOT 0.987
a28f:l2f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a28f:l3f 130 0.000999 MORE 139 0.000999 MORE 0.000999
a28f:l4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a28f:l5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a28f:r10f 14 0.0609 NOT 35 0.046 MORE 0.03
a28f:r4f 94 0.003 MORE 108 0.003 MORE 0.000999
a28f:r5f 0 1 NOT 0 1 NOT 0.819
a28f:r8f 0 1 NOT 0 1 NOT 0.943
a28f:r9f 0 1 NOT 0 1 NOT 0.688
a28m:a29m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a28m:a30m 0 1 NOT 0 1 NOT 0.996
a28m:a7m 11 0.108 NOT 15 0.159 NOT 0.143
a28m:a8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a28m:a9m 22 0.044 MORE 44 0.037 MORE 0.00899
a28m:ADr1um 0 1 NOT 0 1 NOT 0.731
a28m:bm1m 0 1 NOT 0 1 NOT 0.994
a28m:bm2m 0 1 NOT 0 1 NOT 0.99
a28m:bm4m 0 1 NOT 0 1 NOT 0.763
a28m:bm5m 0 1 NOT 1 0.53 NOT 0.367
a28m:bm6m 0 1 NOT 0 1 NOT 0.581
a28m:bm7m 1 0.361 NOT 2 0.435 NOT 0.19
a28m:bm8m 2 0.253 NOT 5 0.295 NOT 0.215
a28m:ch1m 0 1 NOT 0 1 NOT 0.829
a28m:ch4m 0 1 NOT 0 1 NOT 0.995
a28m:ch5m 0 1 NOT 0 1 NOT 0.9
a28m:ch6m 0 1 NOT 0 1 NOT 0.514
a28m:l1m 0 1 NOT 0 1 NOT 0.989
a28m:l2m 6 0.154 NOT 20 0.121 NOT 0.0849
a28m:l3m 0 1 NOT 1 0.493 NOT 0.437
a28m:l4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a28m:l5m 141 0.000999 MORE 143 0.000999 MORE 0.000999
a28m:r10m 0 1 NOT 0 1 NOT 0.667
a28m:r4m 99 0.000999 MORE 108 0.000999 MORE 0.000999
a28m:r5m 5 0.16 NOT 18 0.103 NOT 0.132
a28m:r8m 4 0.176 NOT 11 0.173 NOT 0.147
a28m:r9m 0 1 NOT 0 1 NOT 0.748
a29f:a30f 0 1 NOT 0 1 NOT 0.985
a29f:a7f 60 0.014 MORE 79 0.013 MORE 0.047
a29f:a8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:a9f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:ADr1uf 0 1 NOT 0 1 NOT 0.659
a29f:bm1f 0 1 NOT 0 1 NOT 0.993
a29f:bm2f 3 0.182 NOT 7 0.217 NOT 0.0799
a29f:bm4f 0 1 NOT 0 1 NOT 0.831
a29f:bm5f 138 0.000999 MORE 141 0.000999 MORE 0.000999
a29f:bm6f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:bm7f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:bm8f 101 0.002 MORE 113 0.002 MORE 0.002
a29f:ch1f 0 1 NOT 0 1 NOT 0.991
a29f:ch4f 0 1 NOT 0 1 NOT 0.879
a29f:ch5f 0 1 NOT 0 1 NOT 0.988
a29f:ch6f 0 1 NOT 0 1 NOT 0.989
a29f:l1f 0 1 NOT 0 1 NOT 0.982
a29f:l2f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:l3f 132 0.000999 MORE 139 0.000999 MORE 0.000999
a29f:l4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:l5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:r10f 133 0.000999 MORE 135 0.000999 MORE 0.000999
a29f:r4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:r5f 126 0.000999 MORE 133 0.000999 MORE 0.000999
a29f:r8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29f:r9f 0 1 NOT 5 0.287 NOT 0.324
a29m:a30m 0 1 NOT 0 1 NOT 0.99
a29m:a7m 0 1 NOT 0 1 NOT 0.996
a29m:a8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29m:a9m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29m:ADr1um 0 1 NOT 1 0.487 NOT 0.398
a29m:bm1m 0 1 NOT 0 1 NOT 0.98
a29m:bm2m 8 0.111 NOT 14 0.148 NOT 0.111
a29m:bm4m 19 0.0529 NOT 27 0.0779 NOT 0.0509
a29m:bm5m 50 0.00699 MORE 82 0.00599 MORE 0.0609
a29m:bm6m 55 0.015 MORE 85 0.012 MORE 0.00599
a29m:bm7m 38 0.013 MORE 61 0.017 MORE 0.05
a29m:bm8m 108 0.000999 MORE 128 0.000999 MORE 0.023
a29m:ch1m 0 1 NOT 0 1 NOT 0.993
a29m:ch4m 0 1 NOT 0 1 NOT 0.993
a29m:ch5m 0 1 NOT 0 1 NOT 0.995
a29m:ch6m 0 1 NOT 0 1 NOT 0.982
a29m:l1m 0 1 NOT 0 1 NOT 0.985
a29m:l2m 127 0.000999 MORE 131 0.000999 MORE 0.000999
a29m:l3m 77 0.00599 MORE 105 0.005 MORE 0.039
a29m:l4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29m:l5m 139 0.000999 MORE 144 0.000999 MORE 0.000999
a29m:r10m 143 0.000999 MORE 144 0.000999 MORE 0.000999
a29m:r4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29m:r5m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29m:r8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a29m:r9m 0 1 NOT 0 1 NOT 0.451
a30f:a7f 120 0.000999 MORE 122 0.000999 MORE 0.000999
a30f:a8f 0 1 NOT 0 1 NOT 0.989
a30f:a9f 0 1 NOT 0 1 NOT 0.989
a30f:ADr1uf 144 0.000999 MORE 144 0.000999 MORE 0.000999
a30f:bm1f 88 0.000999 MORE 102 0.000999 MORE 0.004
a30f:bm2f 0 1 NOT 0 1 NOT 0.508
a30f:bm4f 0 1 NOT 0 1 NOT 0.642
a30f:bm5f 20 0.047 MORE 37 0.0599 NOT 0.0729
a30f:bm6f 0 1 NOT 0 1 NOT 0.978
a30f:bm7f 0 1 NOT 0 1 NOT 0.972
a30f:bm8f 0 1 NOT 0 1 NOT 0.99
a30f:ch1f 141 0.000999 MORE 144 0.000999 MORE 0.000999
a30f:ch4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a30f:ch5f 132 0.000999 MORE 133 0.000999 MORE 0.000999
