CODE NOM_NUM_PLEIO_SUBSETS NOM_NUM_PLEIO_SUBSETS_EMP_P NOM_VERBOSE MARG_NUM_PLEIO_SUBSETS MARG_NUM_PLEIO_SUBSETS_EMP_P MARG_VERBOSE SMALLEST_PLEIO_P_EMP_P
52m:r5m 4 0.021 MORE 7 0.017 MORE 0.00999
52m:r8m 9 0.002 MORE 12 0.004 MORE 0.02
52m:r9m 1 0.178 NOT 1 0.372 NOT 0.162
96f:99f 16 0.000999 MORE 20 0.000999 MORE 0.000999
96f:a13f 0 1 NOT 0 1 NOT 0.576
96f:a1f 0 1 NOT 3 0.116 NOT 0.214
96f:a21f 5 0.018 MORE 11 0.00699 MORE 0.002
96f:a22f 0 1 NOT 0 1 NOT 0.461
96f:a27f 6 0.961 NOT 13 0.958 NOT 0.96
96f:a28f 0 1 NOT 0 1 NOT 0.605
96f:a29f 0 1 NOT 0 1 NOT 0.95
96f:a30f 1 0.167 NOT 2 0.173 NOT 0.0909
96f:a7f 3 0.0539 NOT 4 0.0889 NOT 0.000999
96f:a8f 1 0.16 NOT 3 0.116 NOT 0.0549
96f:a9f 0 1 NOT 1 0.392 NOT 0.391
96f:ADr1uf 2 0.106 NOT 5 0.0599 NOT 0.159
96f:bm1f 0 1 NOT 0 1 NOT 0.804
96f:bm2f 1 0.202 NOT 4 0.0859 NOT 0.168
96f:bm4f 0 1 NOT 0 1 NOT 0.594
96f:bm5f 3 0.0569 NOT 5 0.0739 NOT 0.139
96f:bm6f 0 1 NOT 0 1 NOT 0.743
96f:bm7f 0 1 NOT 0 1 NOT 0.408
96f:bm8f 0 1 NOT 0 1 NOT 0.908
96f:ch1f 0 1 NOT 2 0.224 NOT 0.335
96f:ch4f 0 1 NOT 0 1 NOT 0.545
96f:ch5f 0 1 NOT 0 1 NOT 0.433
96f:ch6f 1 0.209 NOT 1 0.384 NOT 0.109
96f:l1f 6 0.00799 MORE 13 0.00599 MORE 0.004
96f:l2f 12 0.000999 MORE 16 0.000999 MORE 0.000999
96f:l3f 8 0.003 MORE 11 0.00699 MORE 0.003
96f:l4f 6 0.00799 MORE 8 0.013 MORE 0.047
96f:l5f 23 0.000999 MORE 26 0.000999 MORE 0.000999
96f:r10f 1 0.223 NOT 2 0.239 NOT 0.115
96f:r4f 3 0.048 MORE 5 0.0569 NOT 0.0799
96f:r5f 0 1 NOT 0 1 NOT 0.56
96f:r8f 0 1 NOT 0 1 NOT 0.7
96f:r9f 1 0.228 NOT 2 0.234 NOT 0.119
97m:a13m 6 0.00899 MORE 11 0.011 MORE 0.023
97m:a1m 0 1 NOT 1 0.371 NOT 0.329
97m:a21m 2 0.0789 NOT 4 0.0729 NOT 0.161
97m:a22m 0 1 NOT 3 0.107 NOT 0.186
97m:a27m 3 0.791 NOT 8 0.775 NOT 0.806
97m:a28m 15 0.954 NOT 22 0.954 NOT 0.954
97m:a29m 1 0.159 NOT 1 0.323 NOT 0.117
97m:a30m 1 0.191 NOT 1 0.345 NOT 0.048
97m:a7m 0 1 NOT 0 1 NOT 0.766
97m:a8m 3 0.034 MORE 5 0.046 MORE 0.04
97m:a9m 0 1 NOT 0 1 NOT 0.548
97m:ADr1um 10 0.002 MORE 10 0.013 MORE 0.000999
97m:bm1m 2 0.0819 NOT 3 0.134 NOT 0.139
97m:bm2m 0 1 NOT 2 0.198 NOT 0.233
97m:bm4m 0 1 NOT 1 0.368 NOT 0.221
97m:bm5m 0 1 NOT 2 0.204 NOT 0.355
97m:bm6m 0 1 NOT 2 0.235 NOT 0.266
97m:bm7m 0 1 NOT 0 1 NOT 0.46
97m:bm8m 0 1 NOT 0 1 NOT 0.716
97m:ch1m 0 1 NOT 0 1 NOT 0.77
97m:ch4m 1 0.2 NOT 3 0.145 NOT 0.137
97m:ch5m 0 1 NOT 0 1 NOT 0.579
97m:ch6m 0 1 NOT 0 1 NOT 0.455
97m:l1m 13 0.000999 MORE 15 0.002 MORE 0.000999
97m:l2m 0 1 NOT 1 0.304 NOT 0.236
97m:l3m 2 0.0689 NOT 3 0.113 NOT 0.028
97m:l4m 16 0.000999 MORE 19 0.000999 MORE 0.002
97m:l5m 0 1 NOT 2 0.184 NOT 0.231
97m:r10m 1 0.203 NOT 2 0.228 NOT 0.106
97m:r4m 0 1 NOT 0 1 NOT 0.62
97m:r5m 0 1 NOT 0 1 NOT 0.552
97m:r8m 3 0.038 MORE 4 0.0799 NOT 0.0939
97m:r9m 0 1 NOT 0 1 NOT 0.469
99f:a13f 0 1 NOT 0 1 NOT 0.778
99f:a1f 0 1 NOT 0 1 NOT 0.473
99f:a21f 0 1 NOT 1 0.365 NOT 0.231
99f:a22f 0 1 NOT 2 0.189 NOT 0.18
99f:a27f 6 0.91 NOT 10 0.911 NOT 0.912
99f:a28f 0 1 NOT 0 1 NOT 0.468
99f:a29f 0 1 NOT 0 1 NOT 0.414
99f:a30f 5 0.016 MORE 8 0.015 MORE 0.00599
99f:a7f 0 1 NOT 0 1 NOT 0.862
99f:a8f 6 0.00599 MORE 6 0.029 MORE 0.014
99f:a9f 0 1 NOT 0 1 NOT 0.794
99f:ADr1uf 0 1 NOT 1 0.381 NOT 0.365
99f:bm1f 0 1 NOT 0 1 NOT 0.94
99f:bm2f 0 1 NOT 0 1 NOT 0.485
99f:bm4f 0 1 NOT 2 0.221 NOT 0.227
99f:bm5f 3 0.0549 NOT 7 0.035 MORE 0.011
99f:bm6f 0 1 NOT 2 0.204 NOT 0.272
99f:bm7f 0 1 NOT 0 1 NOT 0.448
99f:bm8f 0 1 NOT 0 1 NOT 0.478
99f:ch1f 0 1 NOT 0 1 NOT 0.815
99f:ch4f 1 0.186 NOT 3 0.129 NOT 0.144
99f:ch5f 0 1 NOT 0 1 NOT 0.36
99f:ch6f 3 0.0509 NOT 4 0.104 NOT 0.041
99f:l1f 11 0.002 MORE 14 0.003 MORE 0.00799
99f:l2f 4 0.019 MORE 6 0.033 MORE 0.0569
99f:l3f 8 0.004 MORE 10 0.00999 MORE 0.003
99f:l4f 2 0.0539 NOT 4 0.0529 NOT 0.11
99f:l5f 1 0.163 NOT 2 0.185 NOT 0.148
99f:r10f 1 0.247 NOT 1 0.448 NOT 0.177
99f:r4f 0 1 NOT 1 0.348 NOT 0.316
99f:r5f 1 0.168 NOT 2 0.193 NOT 0.0889
99f:r8f 0 1 NOT 3 0.144 NOT 0.254
99f:r9f 0 1 NOT 0 1 NOT 0.973
a13f:a1f 7 0.003 MORE 9 0.013 MORE 0.028
a13f:a21f 0 1 NOT 0 1 NOT 0.423
a13f:a22f 1 0.137 NOT 2 0.151 NOT 0.039
a13f:a27f 1 0.198 NOT 5 0.0739 NOT 0.15
a13f:a28f 5 0.019 MORE 8 0.027 MORE 0.036
a13f:a29f 30 0.000999 MORE 36 0.000999 MORE 0.000999
a13f:a30f 25 0.000999 MORE 28 0.000999 MORE 0.000999
a13f:a7f 0 1 NOT 0 1 NOT 0.515
a13f:a8f 30 0.000999 MORE 36 0.000999 MORE 0.000999
a13f:a9f 0 1 NOT 0 1 NOT 0.37
a13f:ADr1uf 0 1 NOT 0 1 NOT 0.535
a13f:bm1f 0 1 NOT 0 1 NOT 0.568
a13f:bm2f 0 1 NOT 0 1 NOT 0.63
a13f:bm4f 0 1 NOT 0 1 NOT 0.65
a13f:bm5f 0 1 NOT 1 0.305 NOT 0.211
a13f:bm6f 0 1 NOT 2 0.165 NOT 0.194
a13f:bm7f 0 1 NOT 0 1 NOT 0.389
a13f:bm8f 0 1 NOT 0 1 NOT 0.767
a13f:ch1f 1 0.167 NOT 3 0.109 NOT 0.0619
a13f:ch4f 0 1 NOT 1 0.309 NOT 0.255
a13f:ch5f 0 1 NOT 1 0.32 NOT 0.244
a13f:ch6f 0 1 NOT 0 1 NOT 0.881
a13f:l1f 30 0.000999 MORE 35 0.000999 MORE 0.000999
a13f:l2f 16 0.002 MORE 20 0.002 MORE 0.000999
a13f:l3f 24 0.000999 MORE 33 0.000999 MORE 0.000999
a13f:l4f 40 0.000999 MORE 46 0.000999 MORE 0.000999
a13f:l5f 24 0.000999 MORE 35 0.000999 MORE 0.000999
a13f:r10f 1 0.206 NOT 2 0.226 NOT 0.105
a13f:r4f 0 1 NOT 2 0.174 NOT 0.204
a13f:r5f 0 1 NOT 0 1 NOT 0.394
a13f:r8f 0 1 NOT 0 1 NOT 0.953
a13f:r9f 0 1 NOT 0 1 NOT 0.561
a13m:a1m 4 0.02 MORE 7 0.022 MORE 0.044
a13m:a21m 0 1 NOT 0 1 NOT 0.348
a13m:a22m 3 0.032 MORE 5 0.042 MORE 0.024
a13m:a27m 25 0.000999 MORE 34 0.000999 MORE 0.002
a13m:a28m 8 0.00699 MORE 15 0.003 MORE 0.00599
a13m:a29m 32 0.000999 MORE 35 0.000999 MORE 0.000999
a13m:a30m 24 0.000999 MORE 31 0.000999 MORE 0.000999
a13m:a7m 3 0.038 MORE 10 0.00699 MORE 0.0829
a13m:a8m 46 0.000999 MORE 54 0.000999 MORE 0.000999
a13m:a9m 0 1 NOT 0 1 NOT 0.495
a13m:ADr1um 3 0.043 MORE 6 0.033 MORE 0.0629
a13m:bm1m 0 1 NOT 0 1 NOT 0.739
a13m:bm2m 0 1 NOT 0 1 NOT 0.541
a13m:bm4m 1 0.165 NOT 1 0.31 NOT 0.123
a13m:bm5m 6 0.00699 MORE 12 0.004 MORE 0.018
a13m:bm6m 0 1 NOT 1 0.326 NOT 0.294
a13m:bm7m 0 1 NOT 0 1 NOT 0.459
a13m:bm8m 0 1 NOT 0 1 NOT 0.458
a13m:ch1m 0 1 NOT 0 1 NOT 0.371
a13m:ch4m 0 1 NOT 0 1 NOT 0.791
a13m:ch5m 0 1 NOT 0 1 NOT 0.402
a13m:ch6m 1 0.153 NOT 3 0.109 NOT 0.0879
a13m:l1m 55 0.000999 MORE 58 0.000999 MORE 0.000999
a13m:l2m 51 0.000999 MORE 54 0.000999 MORE 0.000999
a13m:l3m 39 0.000999 MORE 43 0.000999 MORE 0.000999
a13m:l4m 54 0.000999 MORE 58 0.000999 MORE 0.000999
a13m:l5m 41 0.000999 MORE 43 0.000999 MORE 0.000999
a13m:r10m 0 1 NOT 0 1 NOT 0.601
a13m:r4m 2 0.0649 NOT 2 0.17 NOT 0.0579
a13m:r5m 16 0.000999 MORE 22 0.000999 MORE 0.000999
a13m:r8m 5 0.00999 MORE 11 0.00599 MORE 0.00999
a13m:r9m 2 0.0649 NOT 4 0.0629 NOT 0.0819
a1f:a21f 13 0.002 MORE 17 0.002 MORE 0.00899
a1f:a22f 2 0.046 MORE 2 0.13 NOT 0.033
a1f:a27f 2 0.0869 NOT 6 0.044 MORE 0.0739
a1f:a28f 0 1 NOT 2 0.194 NOT 0.241
a1f:a29f 60 0.000999 MORE 67 0.000999 MORE 0.000999
a1f:a30f 15 0.000999 MORE 18 0.000999 MORE 0.000999
a1f:a7f 2 0.0709 NOT 3 0.121 NOT 0.0839
a1f:a8f 25 0.000999 MORE 32 0.000999 MORE 0.000999
a1f:a9f 0 1 NOT 0 1 NOT 0.369
a1f:ADr1uf 0 1 NOT 0 1 NOT 0.976
a1f:bm1f 0 1 NOT 0 1 NOT 0.804
a1f:bm2f 0 1 NOT 0 1 NOT 0.756
a1f:bm4f 0 1 NOT 0 1 NOT 0.908
a1f:bm5f 0 1 NOT 0 1 NOT 0.609
a1f:bm6f 0 1 NOT 0 1 NOT 0.714
a1f:bm7f 0 1 NOT 0 1 NOT 0.921
a1f:bm8f 0 1 NOT 0 1 NOT 0.838
a1f:ch1f 3 0.034 MORE 3 0.107 NOT 0.0889
a1f:ch4f 0 1 NOT 0 1 NOT 0.647
a1f:ch5f 0 1 NOT 1 0.296 NOT 0.26
a1f:ch6f 1 0.138 NOT 2 0.149 NOT 0.122
a1f:l1f 9 0.000999 MORE 14 0.000999 MORE 0.000999
a1f:l2f 0 1 NOT 4 0.0579 NOT 0.154
a1f:l3f 4 0.00999 MORE 8 0.00899 MORE 0.019
a1f:l4f 6 0.005 MORE 10 0.004 MORE 0.000999
a1f:l5f 1 0.106 NOT 3 0.0749 NOT 0.0799
a1f:r10f 5 0.012 MORE 8 0.022 MORE 0.005
a1f:r4f 10 0.002 MORE 14 0.002 MORE 0.000999
a1f:r5f 16 0.000999 MORE 24 0.000999 MORE 0.000999
a1f:r8f 0 1 NOT 1 0.335 NOT 0.32
a1f:r9f 0 1 NOT 0 1 NOT 0.909
a1m:a21m 0 1 NOT 0 1 NOT 0.45
a1m:a22m 3 0.018 MORE 7 0.013 MORE 0.025
a1m:a27m 23 0.000999 MORE 38 0.000999 MORE 0.000999
a1m:a28m 6 0.014 MORE 10 0.017 MORE 0.0679
a1m:a29m 57 0.000999 MORE 63 0.000999 MORE 0.000999
a1m:a30m 5 0.00599 MORE 8 0.00599 MORE 0.011
a1m:a7m 7 0.00699 MORE 10 0.00899 MORE 0.000999
a1m:a8m 2 0.0529 NOT 4 0.0529 NOT 0.002
a1m:a9m 1 0.181 NOT 5 0.0539 NOT 0.156
a1m:ADr1um 0 1 NOT 0 1 NOT 0.409
a1m:bm1m 0 1 NOT 0 1 NOT 0.966
a1m:bm2m 0 1 NOT 0 1 NOT 0.569
a1m:bm4m 0 1 NOT 2 0.175 NOT 0.208
a1m:bm5m 0 1 NOT 0 1 NOT 0.853
a1m:bm6m 5 0.013 MORE 5 0.042 MORE 0.013
a1m:bm7m 4 0.00899 MORE 8 0.00599 MORE 0.021
a1m:bm8m 0 1 NOT 0 1 NOT 0.617
a1m:ch1m 0 1 NOT 0 1 NOT 0.806
a1m:ch4m 1 0.183 NOT 3 0.12 NOT 0.0829
a1m:ch5m 4 0.026 MORE 9 0.00699 MORE 0.00799
a1m:ch6m 1 0.163 NOT 1 0.312 NOT 0.112
a1m:l1m 13 0.000999 MORE 22 0.002 MORE 0.000999
a1m:l2m 2 0.045 MORE 4 0.043 MORE 0.0629
a1m:l3m 3 0.028 MORE 3 0.0759 NOT 0.016
a1m:l4m 7 0.002 MORE 10 0.002 MORE 0.003
a1m:l5m 0 1 NOT 0 1 NOT 0.578
a1m:r10m 0 1 NOT 3 0.132 NOT 0.225
a1m:r4m 8 0.000999 MORE 8 0.00799 MORE 0.003
a1m:r5m 13 0.000999 MORE 15 0.002 MORE 0.00699
a1m:r8m 0 1 NOT 2 0.146 NOT 0.159
a1m:r9m 0 1 NOT 0 1 NOT 0.398
a21f:a22f 7 0.004 MORE 9 0.00799 MORE 0.00799
a21f:a27f 4 0.032 MORE 6 0.05 MORE 0.000999
a21f:a28f 0 1 NOT 0 1 NOT 0.356
a21f:a29f 26 0.000999 MORE 31 0.000999 MORE 0.000999
a21f:a30f 3 0.035 MORE 4 0.0639 NOT 0.028
a21f:a7f 0 1 NOT 0 1 NOT 0.709
a21f:a8f 9 0.000999 MORE 11 0.000999 MORE 0.000999
a21f:a9f 1 0.154 NOT 1 0.307 NOT 0.0629
a21f:ADr1uf 0 1 NOT 0 1 NOT 0.576
a21f:bm1f 0 1 NOT 0 1 NOT 0.853
a21f:bm2f 1 0.146 NOT 3 0.111 NOT 0.126
a21f:bm4f 0 1 NOT 0 1 NOT 0.7
a21f:bm5f 0 1 NOT 0 1 NOT 0.32
a21f:bm6f 3 0.031 MORE 5 0.041 MORE 0.018
a21f:bm7f 0 1 NOT 1 0.291 NOT 0.263
a21f:bm8f 1 0.157 NOT 2 0.172 NOT 0.135
a21f:ch1f 0 1 NOT 0 1 NOT 0.448
a21f:ch4f 0 1 NOT 1 0.305 NOT 0.203
a21f:ch5f 0 1 NOT 0 1 NOT 0.449
a21f:ch6f 0 1 NOT 0 1 NOT 0.878
a21f:l1f 17 0.000999 MORE 20 0.000999 MORE 0.000999
a21f:l2f 3 0.017 MORE 4 0.032 MORE 0.003
a21f:l3f 5 0.004 MORE 8 0.00699 MORE 0.000999
a21f:l4f 12 0.000999 MORE 18 0.000999 MORE 0.000999
a21f:l5f 5 0.00799 MORE 7 0.021 MORE 0.000999
a21f:r10f 0 1 NOT 1 0.366 NOT 0.292
a21f:r4f 11 0.000999 MORE 17 0.002 MORE 0.003
a21f:r5f 3 0.036 MORE 5 0.044 MORE 0.013
a21f:r8f 0 1 NOT 0 1 NOT 0.513
a21f:r9f 2 0.0639 NOT 4 0.0649 NOT 0.025
a21m:a22m 0 1 NOT 1 0.28 NOT 0.261
a21m:a27m 0 1 NOT 6 0.045 MORE 0.224
a21m:a28m 2 0.0979 NOT 5 0.0679 NOT 0.169
a21m:a29m 0 1 NOT 1 0.274 NOT 0.22
a21m:a30m 0 1 NOT 0 1 NOT 0.327
a21m:a7m 0 1 NOT 1 0.306 NOT 0.167
a21m:a8m 6 0.00599 MORE 10 0.005 MORE 0.00899
a21m:a9m 0 1 NOT 0 1 NOT 0.926
a21m:ADr1um 0 1 NOT 0 1 NOT 0.677
a21m:bm1m 0 1 NOT 0 1 NOT 0.395
a21m:bm2m 1 0.12 NOT 1 0.303 NOT 0.0549
a21m:bm4m 2 0.0739 NOT 6 0.032 MORE 0.032
a21m:bm5m 0 1 NOT 0 1 NOT 0.555
a21m:bm6m 1 0.157 NOT 5 0.034 MORE 0.109
a21m:bm7m 0 1 NOT 0 1 NOT 0.462
a21m:bm8m 0 1 NOT 0 1 NOT 0.705
a21m:ch1m 0 1 NOT 0 1 NOT 0.553
a21m:ch4m 0 1 NOT 0 1 NOT 0.334
a21m:ch5m 0 1 NOT 0 1 NOT 0.968
a21m:ch6m 1 0.169 NOT 1 0.36 NOT 0.0679
a21m:l1m 2 0.034 MORE 8 0.00799 MORE 0.005
a21m:l2m 5 0.00699 MORE 9 0.00799 MORE 0.018
a21m:l3m 6 0.00599 MORE 8 0.00599 MORE 0.00799
a21m:l4m 3 0.022 MORE 4 0.038 MORE 0.012
a21m:l5m 1 0.138 NOT 3 0.0929 NOT 0.108
a21m:r10m 0 1 NOT 0 1 NOT 0.362
a21m:r4m 0 1 NOT 0 1 NOT 0.515
a21m:r5m 0 1 NOT 2 0.133 NOT 0.188
a21m:r8m 0 1 NOT 2 0.164 NOT 0.268
a21m:r9m 0 1 NOT 0 1 NOT 0.718
a22f:a27f 23 0.000999 MORE 28 0.000999 MORE 0.00799
a22f:a28f 5 0.017 MORE 10 0.011 MORE 0.005
a22f:a29f 35 0.000999 MORE 42 0.000999 MORE 0.000999
a22f:a30f 22 0.000999 MORE 29 0.000999 MORE 0.000999
a22f:a7f 0 1 NOT 0 1 NOT 0.698
a22f:a8f 22 0.000999 MORE 27 0.000999 MORE 0.000999
a22f:a9f 0 1 NOT 0 1 NOT 0.849
a22f:ADr1uf 0 1 NOT 0 1 NOT 0.68
a22f:bm1f 0 1 NOT 1 0.316 NOT 0.212
a22f:bm2f 0 1 NOT 0 1 NOT 0.827
a22f:bm4f 0 1 NOT 0 1 NOT 0.654
a22f:bm5f 0 1 NOT 0 1 NOT 0.325
a22f:bm6f 0 1 NOT 0 1 NOT 0.416
a22f:bm7f 0 1 NOT 0 1 NOT 0.853
a22f:bm8f 0 1 NOT 0 1 NOT 0.428
a22f:ch1f 1 0.163 NOT 1 0.32 NOT 0.043
a22f:ch4f 0 1 NOT 1 0.347 NOT 0.299
a22f:ch5f 0 1 NOT 0 1 NOT 0.553
a22f:ch6f 0 1 NOT 0 1 NOT 0.418
a22f:l1f 35 0.000999 MORE 42 0.000999 MORE 0.000999
a22f:l2f 9 0.002 MORE 18 0.000999 MORE 0.000999
a22f:l3f 15 0.000999 MORE 20 0.000999 MORE 0.003
a22f:l4f 37 0.000999 MORE 40 0.000999 MORE 0.000999
a22f:l5f 11 0.000999 MORE 14 0.002 MORE 0.000999
a22f:r10f 2 0.102 NOT 13 0.00599 MORE 0.101
a22f:r4f 0 1 NOT 0 1 NOT 0.404
a22f:r5f 10 0.003 MORE 10 0.00699 MORE 0.000999
a22f:r8f 0 1 NOT 0 1 NOT 0.35
a22f:r9f 0 1 NOT 0 1 NOT 0.593
a22m:a27m 3 0.043 MORE 11 0.00599 MORE 0.0909
a22m:a28m 6 0.011 MORE 12 0.00999 MORE 0.046
a22m:a29m 3 0.025 MORE 4 0.049 MORE 0.03
a22m:a30m 14 0.000999 MORE 16 0.000999 MORE 0.000999
a22m:a7m 0 1 NOT 0 1 NOT 0.396
a22m:a8m 2 0.048 MORE 3 0.0719 NOT 0.00999
a22m:a9m 2 0.0719 NOT 3 0.111 NOT 0.049
a22m:ADr1um 1 0.151 NOT 3 0.106 NOT 0.122
a22m:bm1m 1 0.139 NOT 1 0.285 NOT 0.0819
a22m:bm2m 0 1 NOT 0 1 NOT 0.747
a22m:bm4m 0 1 NOT 1 0.294 NOT 0.276
a22m:bm5m 0 1 NOT 0 1 NOT 0.912
a22m:bm6m 0 1 NOT 0 1 NOT 0.367
a22m:bm7m 1 0.151 NOT 1 0.31 NOT 0.0709
a22m:bm8m 0 1 NOT 0 1 NOT 0.605
a22m:ch1m 0 1 NOT 4 0.0639 NOT 0.176
a22m:ch4m 1 0.136 NOT 1 0.29 NOT 0.0979
a22m:ch5m 0 1 NOT 2 0.169 NOT 0.183
a22m:ch6m 0 1 NOT 0 1 NOT 0.388
a22m:l1m 18 0.000999 MORE 24 0.000999 MORE 0.000999
a22m:l2m 6 0.004 MORE 9 0.00799 MORE 0.003
a22m:l3m 3 0.028 MORE 8 0.011 MORE 0.016
a22m:l4m 19 0.000999 MORE 24 0.000999 MORE 0.000999
a22m:l5m 10 0.002 MORE 14 0.000999 MORE 0.002
a22m:r10m 0 1 NOT 0 1 NOT 0.673
a22m:r4m 6 0.004 MORE 14 0.002 MORE 0.022
a22m:r5m 11 0.000999 MORE 12 0.002 MORE 0.000999
a22m:r8m 2 0.0679 NOT 3 0.0979 NOT 0.015
a22m:r9m 0 1 NOT 0 1 NOT 0.36
a27f:a28f 92 0.000999 MORE 95 0.000999 MORE 0.000999
a27f:a29f 3 0.028 MORE 3 0.108 NOT 0.036
a27f:a30f 7 0.004 MORE 10 0.011 MORE 0.004
a27f:a7f 2 0.103 NOT 6 0.049 MORE 0.103
a27f:a8f 18 0.000999 MORE 21 0.000999 MORE 0.000999
a27f:a9f 0 1 NOT 0 1 NOT 0.925
a27f:ADr1uf 1 0.226 NOT 7 0.039 MORE 0.185
a27f:bm1f 0 1 NOT 0 1 NOT 0.616
a27f:bm2f 0 1 NOT 1 0.378 NOT 0.353
a27f:bm4f 0 1 NOT 0 1 NOT 0.753
a27f:bm5f 0 1 NOT 2 0.227 NOT 0.275
a27f:bm6f 4 0.026 MORE 6 0.043 MORE 0.00899
a27f:bm7f 6 0.015 MORE 10 0.014 MORE 0.044
a27f:bm8f 1 0.197 NOT 1 0.378 NOT 0.129
a27f:ch1f 0 1 NOT 2 0.212 NOT 0.229
a27f:ch4f 2 0.0789 NOT 5 0.0579 NOT 0.027
a27f:ch5f 1 0.201 NOT 3 0.143 NOT 0.187
a27f:ch6f 0 1 NOT 0 1 NOT 0.799
a27f:l1f 25 0.000999 MORE 29 0.000999 MORE 0.000999
a27f:l2f 22 0.000999 MORE 27 0.000999 MORE 0.000999
a27f:l3f 14 0.000999 MORE 19 0.000999 MORE 0.000999
a27f:l4f 35 0.000999 MORE 37 0.000999 MORE 0.000999
a27f:l5f 17 0.000999 MORE 23 0.000999 MORE 0.000999
a27f:r10f 1 0.23 NOT 1 0.411 NOT 0.0849
a27f:r4f 0 1 NOT 4 0.0889 NOT 0.247
a27f:r5f 2 0.0769 NOT 5 0.0579 NOT 0.0679
a27f:r8f 2 0.0819 NOT 6 0.043 MORE 0.106
a27f:r9f 1 0.203 NOT 2 0.219 NOT 0.0739
a27m:a28m 90 0.000999 MORE 94 0.000999 MORE 0.000999
a27m:a29m 1 0.194 NOT 1 0.332 NOT 0.161
a27m:a30m 7 0.00799 MORE 12 0.00599 MORE 0.02
a27m:a7m 0 1 NOT 1 0.417 NOT 0.339
a27m:a8m 28 0.000999 MORE 29 0.000999 MORE 0.000999
a27m:a9m 0 1 NOT 0 1 NOT 0.606
a27m:ADr1um 0 1 NOT 4 0.105 NOT 0.273
a27m:bm1m 1 0.225 NOT 1 0.402 NOT 0.195
a27m:bm2m 0 1 NOT 0 1 NOT 0.931
a27m:bm4m 3 0.046 MORE 6 0.04 MORE 0.013
a27m:bm5m 0 1 NOT 0 1 NOT 0.839
a27m:bm6m 0 1 NOT 2 0.235 NOT 0.208
a27m:bm7m 2 0.0849 NOT 12 0.005 MORE 0.0929
a27m:bm8m 6 0.013 MORE 10 0.015 MORE 0.005
a27m:ch1m 2 0.0749 NOT 3 0.118 NOT 0.0709
a27m:ch4m 0 1 NOT 0 1 NOT 0.821
a27m:ch5m 0 1 NOT 6 0.04 MORE 0.24
a27m:ch6m 0 1 NOT 0 1 NOT 0.448
a27m:l1m 13 0.000999 MORE 21 0.000999 MORE 0.002
a27m:l2m 19 0.000999 MORE 26 0.000999 MORE 0.000999
a27m:l3m 17 0.000999 MORE 21 0.000999 MORE 0.000999
a27m:l4m 14 0.000999 MORE 23 0.000999 MORE 0.000999
a27m:l5m 10 0.003 MORE 12 0.005 MORE 0.002
a27m:r10m 0 1 NOT 2 0.25 NOT 0.298
a27m:r4m 12 0.000999 MORE 19 0.000999 MORE 0.002
a27m:r5m 5 0.00999 MORE 7 0.017 MORE 0.017
a27m:r8m 0 1 NOT 0 1 NOT 0.466
a27m:r9m 0 1 NOT 0 1 NOT 0.476
a28f:a29f 0 1 NOT 2 0.183 NOT 0.278
a28f:a30f 8 0.004 MORE 9 0.012 MORE 0.00699
a28f:a7f 0 1 NOT 0 1 NOT 0.803
a28f:a8f 12 0.000999 MORE 15 0.002 MORE 0.000999
a28f:a9f 0 1 NOT 0 1 NOT 0.648
a28f:ADr1uf 1 0.201 NOT 1 0.367 NOT 0.201
a28f:bm1f 4 0.035 MORE 5 0.0619 NOT 0.017
a28f:bm2f 3 0.05 MORE 4 0.107 NOT 0.0589
a28f:bm4f 0 1 NOT 0 1 NOT 0.894
a28f:bm5f 0 1 NOT 0 1 NOT 0.6
a28f:bm6f 0 1 NOT 1 0.396 NOT 0.39
a28f:bm7f 0 1 NOT 1 0.379 NOT 0.307
a28f:bm8f 0 1 NOT 1 0.385 NOT 0.284
a28f:ch1f 0 1 NOT 0 1 NOT 0.403
a28f:ch4f 0 1 NOT 1 0.351 NOT 0.351
a28f:ch5f 0 1 NOT 0 1 NOT 0.567
a28f:ch6f 3 0.0549 NOT 5 0.0659 NOT 0.0889
a28f:l1f 41 0.000999 MORE 47 0.000999 MORE 0.000999
a28f:l2f 10 0.000999 MORE 14 0.000999 MORE 0.000999
a28f:l3f 11 0.002 MORE 15 0.002 MORE 0.000999
a28f:l4f 34 0.000999 MORE 46 0.000999 MORE 0.000999
a28f:l5f 22 0.000999 MORE 32 0.000999 MORE 0.000999
a28f:r10f 6 0.013 MORE 9 0.017 MORE 0.00999
a28f:r4f 1 0.191 NOT 6 0.039 MORE 0.136
a28f:r5f 1 0.176 NOT 5 0.0579 NOT 0.025
a28f:r8f 0 1 NOT 1 0.329 NOT 0.243
a28f:r9f 6 0.00999 MORE 14 0.002 MORE 0.0569
a28m:a29m 13 0.000999 MORE 21 0.000999 MORE 0.00899
a28m:a30m 10 0.002 MORE 15 0.002 MORE 0.00799
a28m:a7m 0 1 NOT 3 0.138 NOT 0.232
a28m:a8m 16 0.000999 MORE 20 0.000999 MORE 0.000999
a28m:a9m 1 0.188 NOT 1 0.374 NOT 0.172
a28m:ADr1um 1 0.211 NOT 2 0.227 NOT 0.108
a28m:bm1m 0 1 NOT 0 1 NOT 0.745
a28m:bm2m 0 1 NOT 0 1 NOT 0.761
a28m:bm4m 0 1 NOT 0 1 NOT 0.632
a28m:bm5m 3 0.038 MORE 3 0.118 NOT 0.035
a28m:bm6m 0 1 NOT 0 1 NOT 0.702
